SIFID,d15N,d13C,WtN,WtC,CN,Comments,fishID,SampType,Stream,SampYR,SampDate,SiteID,SpecCode,TL_mm,Wt_g,Sex,Source,d13C.norm,trophic
NA,8.7,-28.6,14.2,48.4,3.4,,0813gbLND21,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.6,Fish
NA,8.2,-27.9,13.8,46.8,3.4,,0813gbLND22,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-27.9,Fish
NA,8.9,-28.7,13.9,47.2,3.4,,0813gbLND23,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.7,Fish
NA,9.3,-29.1,13.9,49.1,3.5,,0813mmLND04,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-29.1,Fish
NA,8.7,-28.6,13.9,47,3.4,,0813mmLND05,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.6,Fish
NA,9,-28.2,14.1,48.3,3.4,,0813mmLND06,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.2,Fish
NA,8.7,-28.9,14.1,47.6,3.4,,0813mmLND07,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.9,Fish
NA,9.3,-29,14.2,48.1,3.4,,0813mmLND08,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-29,Fish
NA,9,-28.8,13.9,47.1,3.4,,0813mmLND09,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.8,Fish
NA,9.3,-28.6,14.2,48.1,3.4,,0813mmLND10,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.6,Fish
NA,9,-28.6,13.7,46.9,3.4,,0813mmLND11,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.6,Fish
NA,9,-29.2,14.1,47.8,3.4,,0813mmLND12,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-29.2,Fish
NA,8.8,-28.5,13.8,47.7,3.4,,0813mmLND13,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.5,Fish
NA,8.8,-28.4,14,48.5,3.5,,0813mmLND14,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.4,Fish
NA,9,-28.9,14,47.9,3.4,,0813mmLND15,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.9,Fish
NA,8.9,-29.1,14.1,48.2,3.4,,0813mmLND16,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-29.1,Fish
NA,9.4,-29.2,14,47.3,3.4,,0813mmLND17,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-29.2,Fish
NA,9.1,-28.3,13.5,47.2,3.5,,0813mmLND18,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.3,Fish
NA,9.1,-28.9,13.9,48.3,3.5,,0813mmLND19,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.9,Fish
NA,9.2,-28.7,13.5,47,3.5,,0813mmLND20,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.7,Fish
NA,9.3,-27.6,14.5,47.6,3.3,,0813mmCSH04,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.6,Fish
NA,9.3,-26.5,14.1,47.2,3.4,,0813mmCSH05,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-26.5,Fish
NA,8.8,-27.8,14.6,48.1,3.3,,0813mmCSH06,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.8,Fish
NA,9.8,-27.6,14.2,47.5,3.3,,0813mmCSH07,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.6,Fish
NA,8.9,-27.2,14.6,48.2,3.3,,0813mmCSH08,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.2,Fish
NA,9.6,-26.7,14.4,47.9,3.3,Replicate samples.,0813mmCSH09,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-26.7,Fish
NA,9.6,-27,14.6,48.4,3.3,Replicate samples.,0813mmCSH09,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27,Fish
NA,8.7,-27,14.3,47.8,3.3,,0813mmCSH10,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27,Fish
NA,8.4,-27.2,14.4,48,3.3,,0813mmCSH11,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.2,Fish
NA,9.3,-27.9,13.6,46.2,3.4,,0813mmCSH12,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.9,Fish
NA,8.7,-27,13.9,47.5,3.4,,0813mmCSH13,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27,Fish
NA,8.6,-27.3,14.5,48.5,3.3,,0813mmCSH14,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.3,Fish
NA,9.2,-28.1,14.3,48.4,3.4,,0813mmCSH15,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-28.1,Fish
NA,8.8,-27.1,14.3,47.5,3.3,,0813mmCSH16,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.1,Fish
NA,8.9,-27.7,14,47.6,3.4,,0813mmCSH17,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.7,Fish
NA,9.2,-26.8,14,46.7,3.3,,0813mmCSH18,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-26.8,Fish
NA,9.5,-26.6,14.4,47.9,3.3,,0813mmCSH19,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-26.6,Fish
NA,8.9,-27.2,14.5,49.3,3.4,,0813mmCSH20,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.2,Fish
NA,8.8,-27.6,14.5,48.2,3.3,,0813mmCSH21,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.6,Fish
NA,9.3,-27.5,14.1,48.5,3.4,,0813mmCSH22,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.5,Fish
NA,9,-26.7,14.3,47.8,3.4,,0813mmCSH23,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-26.7,Fish
NA,9.4,-27.2,14.3,47.8,3.3,,0813mmCSH24,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.2,Fish
NA,9.5,-27.4,14.3,48.3,3.4,,0813mmCSH25,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.4,Fish
NA,7.3,-27.4,14.2,47.3,3.3,,0813gbyoybnt04,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-27.4,Fish
NA,7.5,-28.7,14.8,48.3,3.3,,0813gbyoybnt05,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-28.7,Fish
NA,9.2,-27.6,14.6,48.5,3.3,,0813gbyoybnt06,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-27.6,Fish
NA,8.5,-27.6,13.9,47.3,3.4,,0813gbyoybnt06,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-27.6,Fish
NA,7.5,-29.3,14,47.4,3.4,,0813gbyoybnt07,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-29.3,Fish
NA,7.3,-27,14.1,47.2,3.4,,0813gbyoybnt08,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-27,Fish
NA,7.2,-29,14.4,47.7,3.3,,0813gbyoybnt09,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-29,Fish
NA,7.6,-27.1,14,47.3,3.4,,0813gbyoybnt10,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-27.1,Fish
NA,6.5,-28,14.6,47.3,3.2,Replicate samples.,0813gbyoybnt11,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-28,Fish
NA,6.7,-27.8,14.7,47.5,3.2,Replicate samples.,0813gbyoybnt11,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-27.8,Fish
NA,8.4,-27.1,13.8,45.3,3.3,,0813gbyoybnt12,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-27.1,Fish
NA,7.7,-27.6,14,46.9,3.4,,0813gbyoybnt13,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-27.6,Fish
NA,7.2,-27.8,13.9,47.2,3.4,,0813gbyoybnt14,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-27.8,Fish
NA,8,-28.3,13.7,46.6,3.4,,0813gbyoybnt15,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-28.3,Fish
NA,8,-27.3,13.5,44.3,3.3,,0813gbyoybnt16,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-27.3,Fish
NA,8.1,-27.4,14.2,47.6,3.3,,0813gbyoybnt17,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-27.4,Fish
NA,8.1,-27.7,14.5,48.6,3.4,,0813gbyoybnt18,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-27.7,Fish
NA,7.7,-29.2,14.6,48.1,3.3,,0813gbyoybnt19,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-29.2,Fish
NA,6.2,-27.8,14.1,48.1,3.4,,0813gbyoybnt20,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-27.8,Fish
NA,6.8,-27.9,13.9,47.2,3.4,,0813gbyoybnt21,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-27.9,Fish
NA,7,-28.1,14.4,48.1,3.3,,0813gbyoybnt22,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-28.1,Fish
NA,5.8,-28.4,14,47.4,3.4,,0813gbyoybnt23,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-28.4,Fish
NA,6.6,-28.1,14.5,47.5,3.3,,0813gbyoybnt24,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-28.1,Fish
NA,8.9,-28.6,14.4,49.2,3.4,,0813mmyoybnt04,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-28.6,Fish
NA,9.4,-29.9,14,47,3.4,,0813mmyoybnt05,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-29.9,Fish
NA,9.1,-28.8,14.3,47.5,3.3,,0813mmyoybnt06,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-28.8,Fish
NA,8.7,-28.1,13.9,46.4,3.4,,0813mmyoybnt07,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-28.1,Fish
NA,8.7,-28.4,13.9,46.7,3.4,,0813mmyoybnt08,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-28.4,Fish
NA,9.1,-30.1,14,47.6,3.4,,0813mmyoybnt09,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-30.1,Fish
NA,8.2,-29.3,13.8,46.4,3.4,,0813mmyoybnt10,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-29.3,Fish
NA,9.1,-28.2,14.7,48.3,3.3,,0813mmyoybnt11,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-28.2,Fish
NA,8.7,-29.6,13.7,46.6,3.4,,0813mmyoybnt12,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-29.6,Fish
NA,8.7,-29.1,14.8,48.2,3.3,Replicate samples.,0813mmyoybnt13,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-29.1,Fish
NA,8.7,-29,14.4,47.2,3.3,Replicate samples.,0813mmyoybnt13,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-29,Fish
NA,8.9,-28.5,14.4,48.1,3.3,,0813mmyoybnt14,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-28.5,Fish
NA,8.7,-29.5,14.5,47.7,3.3,,0813mmyoybnt15,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-29.5,Fish
NA,9,-29.5,14.8,47.9,3.2,,0813mmyoybnt16,M1,Laramie,2013,8/1/13,LR05,yoyBNT,NA,NA,NA,Dugan,-29.5,Fish
NA,9.8,-27.5,14,47.4,3.4,,0813mmyoycrp04,M1,Laramie,2013,8/1/13,LR05,yoyCRP,NA,NA,NA,Dugan,-27.5,Fish
NA,9.8,-26.6,13.7,46.8,3.4,,0813mmyoycrp05,M1,Laramie,2013,8/1/13,LR05,yoyCRP,NA,NA,NA,Dugan,-26.6,Fish
NA,8.7,-26.6,13.8,48,3.5,,0813mmyoycrp06,M1,Laramie,2013,8/1/13,LR05,yoyCRP,NA,NA,NA,Dugan,-26.6,Fish
NA,10.2,-26.3,14.2,47.3,3.3,,0813mmyoycrp07,M1,Laramie,2013,8/1/13,LR05,yoyCRP,NA,NA,NA,Dugan,-26.3,Fish
NA,10,-26.4,13.9,47.4,3.4,,0813mmyoycrp08,M1,Laramie,2013,8/1/13,LR05,yoyCRP,NA,NA,NA,Dugan,-26.4,Fish
NA,11.4,-26.3,13.9,47.5,3.4,,0813mmyoycrp09,M1,Laramie,2013,8/1/13,LR05,yoyCRP,NA,NA,NA,Dugan,-26.3,Fish
NA,10.6,-27,14.4,47.2,3.3,,0813mmyoycrp10,M1,Laramie,2013,8/1/13,LR05,yoyCRP,NA,NA,NA,Dugan,-27,Fish
NA,11.6,-26.2,13.9,48,3.5,,0813mmyoycrp11,M1,Laramie,2013,8/1/13,LR05,yoyCRP,NA,NA,NA,Dugan,-26.2,Fish
NA,8.4,-27.2,13.2,46.9,3.6,Replicate samples.,0813gbBMN03,M1,Laramie,2013,8/1/13,LR05,BMN,NA,NA,NA,Dugan,-26.956,Fish
NA,8.4,-27.1,13.5,47.4,3.5,Replicate samples.,0813gbBMN03,M1,Laramie,2013,8/1/13,LR05,BMN,NA,NA,NA,Dugan,-27.1,Fish
NA,9,-27.7,13.8,48.1,3.5,,0813gbBMN04,M1,Laramie,2013,8/1/13,LR05,BMN,NA,NA,NA,Dugan,-27.7,Fish
NA,8.9,-27.2,13.6,47.3,3.5,,0813gbBMN05,M1,Laramie,2013,8/1/13,LR05,BMN,NA,NA,NA,Dugan,-27.2,Fish
NA,8.5,-29.7,14.5,49.3,3.4,,0813gbBMN06,M1,Laramie,2013,8/1/13,LR05,BMN,NA,NA,NA,Dugan,-29.7,Fish
NA,9.2,-28.1,14,49.1,3.5,Replicate samples.,0813gbBMN07,M1,Laramie,2013,8/1/13,LR05,BMN,NA,NA,NA,Dugan,-28.1,Fish
NA,9.3,-28.2,14.1,49,3.5,Replicate samples.,0813gbBMN07,M1,Laramie,2013,8/1/13,LR05,BMN,NA,NA,NA,Dugan,-28.2,Fish
NA,9,-25.2,13.3,46.5,3.5,,0813gbBMN08,M1,Laramie,2013,8/1/13,LR05,BMN,NA,NA,NA,Dugan,-25.2,Fish
NA,8.5,-26.4,13.5,47.1,3.5,,0813gbBMN09,M1,Laramie,2013,8/1/13,LR05,BMN,NA,NA,NA,Dugan,-26.4,Fish
NA,8.7,-29.9,13.6,48.2,3.5,,0813gbBMN10,M1,Laramie,2013,8/1/13,LR05,BMN,NA,NA,NA,Dugan,-29.9,Fish
NA,8.2,-29.9,13.4,46.9,3.5,,0813mmBMN04,M1,Laramie,2013,8/1/13,LR05,BMN,NA,NA,NA,Dugan,-29.9,Fish
NA,6.9,-29.6,13.5,46.9,3.5,,0813mmBMN05,M1,Laramie,2013,8/1/13,LR05,BMN,NA,NA,NA,Dugan,-29.6,Fish
NA,8.6,-27.4,13.4,45.7,3.4,,0813gbFHM04,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-27.4,Fish
NA,8.2,-27.8,13.6,47.6,3.5,,0813gbFHM05,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-27.8,Fish
NA,8.7,-28.2,13.4,47.2,3.5,,0813gbFHM07,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-28.2,Fish
NA,7.7,-28.9,14.4,49.2,3.4,,0813gbFHM08,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-28.9,Fish
NA,8.6,-26.9,14.1,47.5,3.4,,0813gbFHM09,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-26.9,Fish
NA,8.3,-27.4,14.2,48.2,3.4,,0813gbFHM10,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-27.4,Fish
NA,9.1,-25.4,13.6,47.5,3.5,,0813gbFHM11,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-25.4,Fish
NA,7.4,-29.7,13.7,47.3,3.5,,0813gbFHM12,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-29.7,Fish
NA,9.1,-28.2,14.5,47.4,3.3,,0813gbFHM13,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-28.2,Fish
NA,8.8,-27.6,14,48.6,3.5,,0813gbFHM14,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-27.6,Fish
NA,8.6,-27.6,14.1,47.7,3.4,,0813gbCSH04,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.6,Fish
NA,8.9,-27.5,13.8,48.9,3.5,,0813gbCSH05,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.5,Fish
NA,8.6,-27,14.1,48.1,3.4,,0813gbCSH06,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27,Fish
NA,9.1,-27.6,14.3,48.3,3.4,,0813gbCSH07,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.6,Fish
NA,8.9,-27.2,14.2,47.6,3.4,,0813gbCSH08,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.2,Fish
NA,8.9,-27.4,14.3,48.5,3.4,,0813gbCSH09,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.4,Fish
NA,8.3,-28.2,14.2,47.6,3.4,,0813gbCSH10,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-28.2,Fish
NA,9.2,-27.4,14.2,47.6,3.4,,0813gbCSH11,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.4,Fish
NA,8.5,-27.7,14.2,47.7,3.4,,0813gbCSH12,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.7,Fish
NA,7.5,-27.8,14.3,48.6,3.4,,0813gbCSH13,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.8,Fish
NA,8.3,-28.2,14.1,48.4,3.4,,0813gbCSH14,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-28.2,Fish
NA,8.3,-28.7,14.3,47.4,3.3,,0813gbCSH15,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-28.7,Fish
NA,8.4,-27.7,13.9,47.9,3.4,Replicate samples.,0813gbCSH16,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.7,Fish
NA,8.5,-27.7,14.1,48.4,3.4,Replicate samples.,0813gbCSH16,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.7,Fish
NA,8.8,-27.7,14,48.7,3.5,,0813gbCSH17,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.7,Fish
NA,8.3,-27.8,14.1,47.5,3.4,,0813gbCSH18,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.8,Fish
NA,7.4,-27.4,13.8,47.7,3.5,,0813gbCSH19,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27.4,Fish
NA,6.6,-27,14.2,47.4,3.3,,0813gbCSH20,M1,Laramie,2013,8/1/13,LR05,CSH,NA,NA,NA,Dugan,-27,Fish
NA,9.3,-29.9,14.1,47.1,3.3,Replicate samples.,0813mmFHM04,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-29.9,Fish
NA,9.4,-29.9,14.1,47,3.3,Replicate samples.,0813mmFHM04,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-29.9,Fish
NA,9,-28.6,14.1,47.4,3.4,,0813mmFHM05,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-28.6,Fish
NA,8.5,-30,14.1,47.6,3.4,,0813mmFHM06,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-30,Fish
NA,8.2,-29.4,14.1,47.4,3.4,,0813mmFHM07,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-29.4,Fish
NA,8.5,-28.1,13.5,47.7,3.5,,0813mmFHM08,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-28.1,Fish
NA,8.8,-28.6,14.4,47.4,3.3,,0813mmFHM09,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-28.6,Fish
NA,8.4,-29.2,14.4,47.5,3.3,,0813mmFHM10,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-29.2,Fish
NA,7.9,-28.6,13.4,46.6,3.5,,0813mmFHM11,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-28.6,Fish
NA,8.9,-28.7,14.2,47.3,3.3,,0813mmFHM12,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-28.7,Fish
NA,8.6,-28.5,13.8,46.5,3.4,,0813mmFHM13,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-28.5,Fish
NA,8.6,-28.5,13.7,46.3,3.4,,0813mmFHM14,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-28.5,Fish
NA,8.7,-27.7,14,47.6,3.4,,0813mmFHM15,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-27.7,Fish
NA,8.1,-27.6,14,47.6,3.4,,0813mmFHM16,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-27.6,Fish
NA,9,-33.1,14,48.6,3.5,,0813mmFHM17,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-33.1,Fish
NA,8.5,-28.5,14,47.8,3.4,,0813mmFHM18,M1,Laramie,2013,8/1/13,LR05,FHM,NA,NA,NA,Dugan,-28.5,Fish
NA,9.9,-27.5,14.4,47.8,3.3,Replicate samples.,0813mmJDT05,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.5,Fish
NA,9.9,-27.6,14.3,47.8,3.3,Replicate samples.,0813mmJDT05,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.6,Fish
NA,10.1,-27.6,14.1,46.4,3.3,,0813mmJDT06,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.6,Fish
NA,10.6,-26.9,13.6,47.1,3.5,,0813mmJDT07,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-26.9,Fish
NA,10.5,-27.3,14.5,47.8,3.3,,0813mmJDT08,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.3,Fish
NA,10.7,-27.6,14.2,47.5,3.3,,0813mmJDT09,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.6,Fish
NA,10,-27.7,14.3,47.9,3.3,,0813mmJDT10,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.7,Fish
NA,10.5,-27.3,14.6,47.4,3.3,,0813mmJDT11,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.3,Fish
NA,10.5,-26.6,14.4,48,3.3,,0813mmJDT12,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-26.6,Fish
NA,9.9,-27.4,13.7,47.6,3.5,,0813mmJDT13,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.4,Fish
NA,10,-27.6,13.9,48.1,3.5,Replicate samples.,0813mmJDT14,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.6,Fish
NA,10,-27.6,14,48.2,3.5,Replicate samples.,0813mmJDT14,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.6,Fish
NA,10,-27.2,14.3,47.6,3.3,,0813mmJDT15,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.2,Fish
NA,9.7,-27.3,13.9,48.1,3.5,,0813mmJDT16,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.3,Fish
NA,10.6,-27.4,14.3,47.4,3.3,,0813mmJDT17,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.4,Fish
NA,10.4,-27.4,14.6,49,3.4,,0813mmJDT18,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.4,Fish
NA,10.1,-27.2,13.8,47.7,3.4,,0813mmJDT19,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.2,Fish
NA,9.7,-27.6,14.4,47.6,3.3,,0813mmJDT20,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.6,Fish
NA,10.4,-26.7,14.4,47.9,3.3,,0813mmJDT21,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-26.7,Fish
NA,10.2,-27.9,14.3,47.8,3.3,,0813mmJDT22,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.9,Fish
NA,9.9,-27.4,13.8,46.6,3.4,,0813mmJDT23,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.4,Fish
NA,10.5,-27.1,14.3,48,3.3,,0813mmJDT24,M1,Laramie,2013,8/1/13,LR05,JDT,NA,NA,NA,Dugan,-27.1,Fish
NA,9.9,-27.2,13.5,46.5,3.5,,0813mmIOD04,M1,Laramie,2013,8/1/13,LR05,IOD,NA,NA,NA,Dugan,-27.2,Fish
